#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:45:14       0     76     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:14       1    174     42     45     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:45:19       0     76     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:19       1    170     42     44     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:24       0     76     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:24       1    173     42     44     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:29       0     76     43     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:29       1    193     42     45     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:34       0     76     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:34       1    171     42     46     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:39       0     76     42     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:39       1    175     42     44     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:44       0     76     42     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:44       1    156     42     44     30      6      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:45:49       0     76     42     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:49       1    171     42     45     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:45:54       0     76     42     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:54       1    173     42     45     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:45:59       0     76     42     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:45:59       1    176     42     46     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:04       0     76     42     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:04       1    172     42     45     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:09       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:09       1    187     42     45     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:14       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:14       1    169     42     46     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:19       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:19       1    173     42     44     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:24       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:24       1    173     42     44     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:29       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:29       1    171     42     45     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:34       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:34       1    170     42     46     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:39       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:39       1    172     42     45     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:44       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:44       1    173     42     45     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:49       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:49       1    174     42     46     45      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:46:54       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:54       1    158     42     45     25      5      0      0      0      0   2619   1980  10135  10136      0 
 20260905    03:46:59       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:46:59       1    159     42     44     30      6      0      0      0      0   2619   1980  10141  10142      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:47:04       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:04       1    158     42     45     25      5      0      0      0      0   2619   1980  10145  10146      0 
 20260905    03:47:09       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:09       1    172     42     44     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:14       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:14       1    173     42     45     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:19       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:19       1    171     42     44     45      8      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:24       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:24       1    172     42     45     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:29       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:29       1    173     42     44     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:34       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:34       1    172     42     44     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:39       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:39       1    174     42     44     45      9      0      0      0      0   2619   1980  10149  10150      0 
 20260905    03:47:44       0     75     41     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:44       1    199     43     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:47:49       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:49       1    173     42     44     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:47:54       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:54       1    175     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:47:59       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:47:59       1    175     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:04       0     75     41     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:04       1    173     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:09       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:09       1    175     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:14       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:14       1    174     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:19       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:19       1    176     42     45     46      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:24       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:24       1    173     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:29       0     75     41     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:29       1    174     42     45     44      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:34       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:34       1    174     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:39       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:39       1    172     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:44       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:44       1    173     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:49       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:49       1    178     42     46     46      9      0      0      0      0   2619   1980  10229  10230      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:48:54       0     75     41     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:54       1    173     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:48:59       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:48:59       1    174     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:04       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:04       1    175     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:09       0     75     41     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:09       1    173     42     44     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:14       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:14       1    173     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:19       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:19       1    177     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:24       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:24       1    177     42     46     46      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:29       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:29       1    174     42     46     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:34       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:34       1    175     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:39       0     75     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:39       1    177     42     45     45      9      0      0      0      0   2619   1980  10229  10230      0 
 20260905    03:49:44       0     76     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:49:44       1     73     40     42      0      0      0      0      0      0   2619    345      0      1      0 
