#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:54:50       1     86     30     33     15      0      0      0      0      0   2619   1980   8549   8550      0 
 20260905    00:54:55       0    132     56     57      0      0      0      0      0      0   2619   1980  16697  16698      0 
 20260905    00:54:55       1    119     31     33     12      3      0      0      0      0   2619   1980   9567   9568      0 
 20260905    00:55:00       0    481     64     66    100     56      0      0      0      0   2619   1980  19949  19950      0 
 20260905    00:55:00       1    135     32     34     24      5      0      0      0      0   2619   1980   9939   9940      0 
 20260905    00:55:05       0    420     60     62      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    00:55:05       1    144     32     34     29      6      0      0      0      0   2619   1980   9945   9946      0 
 20260905    00:55:10       0    513     67     69     76     42      0      0      0      0   2619   1980  19949  19950      0 
 20260905    00:55:10       1    144     33     35     28      5      0      0      0      0   2619   1980   9951   9952      0 
 20260905    00:55:15       0    135     59     60      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    00:55:15       1    138     33     35     24      5      0      0      0      0   2619   1980   9955   9956      0 
 20260905    00:55:20       0     76     56     58      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:55:20       1    145     33     36     27      5      0      0      0      0   2619   1980   9959   9960      0 
 20260905    00:55:25       0     75     54     57      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:55:25       1    145     33     36     24      5      0      0      0      0   2619   1980   9965   9966      0 
 20260905    00:55:30       0     74     53     56      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    00:55:30       1    162     34     37     44      9      0      0      0      0   2619   1980   9967   9968      0 
 20260905    00:55:35       0    130     54     54      0      0      0      0      0      0   2619   1980   9165   9166      0 
 20260905    00:55:35       1    155     34     38     43      8      0      0      0      0   2619   1980   9967   9968      0 
 20260905    00:55:40       0    132     53     55      0      0      0      0      0      0   2619   1980  10159  10160      0 
 20260905    00:55:40       1    158     34     37     43      9      0      0      0      0   2619   1980   9967   9968      0 
 20260905    00:55:45       0    136     53     54      0      0      0      0      0      0   2619   1980      0      1      0 
 20260905    00:55:45       1    132     34     36      0      0      0      0      0      0   2619   1980   9969   9970      0 
 20260905    00:55:50       0     74     50     52      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:55:50       1    157     34     37     44      9      0      0      0      0   2619   1980   9971   9972      0 
 20260905    00:55:55       0     73     49     51      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:55:55       1    161     35     38     44      9      0      0      0      0   2619   1980   9971   9972      0 
 20260905    00:56:00       0     73     48     50      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:00       1    141     34     36      0      0      0      0      0      0   2619   1980   9973   9974      0 
 20260905    00:56:05       0     72     47     49      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:05       1    164     35     38     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    00:56:10       0     72     46     48      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:10       1    163     35     38     45      9      0      0      0      0   2619   1980   9973   9974      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:56:15       0     72     45     48      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:15       1    160     35     38     43      8      0      0      0      0   2619   1980   9973   9974      0 
 20260905    00:56:20       0     72     44     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:20       1    162     35     38     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    00:56:25       0     72     44     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:25       1    162     35     38     45      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    00:56:30       0     71     43     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:30       1    163     35     38     44      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:56:35       0     71     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:35       1    167     35     38     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:56:40       0     71     42     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:40       1    164     35     38     44      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:56:45       0     71     42     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:45       1    162     35     38     44      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:56:50       0     71     41     44      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:50       1    178     36     38     43      8      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:56:55       0     71     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:56:55       1    160     36     38     43      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:57:00       0     71     41     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:00       1    162     36     38     44      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:57:05       0     71     40     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:05       1    153     36     38     44      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    00:57:10       0     71     40     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:10       1    146     35     38     28      6      0      0      0      0   2619   1980  10131  10132      0 
 20260905    00:57:15       0     71     40     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:15       1    149     35     38     25      5      0      0      0      0   2619   1980  10133  10134      0 
 20260905    00:57:20       0     71     39     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:20       1    165     35     38     44      8      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:25       0     70     39     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:25       1    165     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:30       0     70     39     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:30       1    166     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:35       0     70     39     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:35       1    163     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:40       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:40       1    180     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:45       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:45       1    163     36     38     42      8      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:50       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:50       1    162     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:57:55       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:57:55       1    162     36     38     44      8      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:00       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:00       1    164     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:58:05       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:05       1    156     36     38     43      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:10       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:10       1    164     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:15       0     70     37     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:15       1    160     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:20       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:20       1    163     36     38     44      8      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:25       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:25       1    171     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:30       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:30       1    167     36     40     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:35       0     70     38     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:35       1    164     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:40       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:40       1    166     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:45       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:45       1    162     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:50       0     70     38     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:50       1    163     36     39     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:58:55       0     70     38     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:58:55       1    153     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:00       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:00       1    163     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:05       0     70     38     40      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:59:05       1    164     36     38     44      9      0      0      0      0   2619   1980  10137  10138      0 
 20260905    00:59:10       0     70     38     41      0      0      0      0      0      0   2619    345      0      1      0 
