set,position,x,y,cos
math,2,D_math,B@50,0.147718146443367
math,2,D_math,A@75,0.2887522578239441
math,2,D_math,B@75,0.1257147490978241
math,2,D_math,A@100,0.30291932821273804
math,2,D_math,B@100,0.16777174174785614
math,2,D_math,A@125,0.30781298875808716
math,2,D_math,B@125,0.07682937383651733
math,2,D_math,N1_halves,0.02803405374288559
math,2,D_math_full,N3,-0.06499433517456055
math,2,D_math_full,A,0.37700048089027405
math,2,D_math_full,B,-0.003483152948319912
math,2,D_math_full,A_early@30,0.3210338056087494
math,2,D_math_full,A_early@2,-0.020992863923311234
math,2,D_math_full,A@25,0.3418355882167816
math,2,D_math_full,B@25,0.10899394750595093
math,2,D_math_full,A@50,0.3491648733615875
math,2,D_math_full,B@50,0.19200678169727325
math,2,D_math_full,A@75,0.3495234549045563
math,2,D_math_full,B@75,0.05324854329228401
math,2,D_math_full,A@100,0.36951130628585815
math,2,D_math_full,B@100,0.06403178721666336
math,2,D_math_full,A@125,0.3819659650325775
math,2,D_math_full,B@125,0.01534179225564003
math,2,D_math_full,N1_halves,0.1510506272315979
math,2,N3,A,0.014569715596735477
math,2,N3,B,-0.0011980220442637801
math,2,N3,A_early@30,-0.06533357501029968
math,2,N3,A_early@2,0.21127739548683167
math,2,N3,A@25,-0.011653656139969826
math,2,N3,B@25,0.052994027733802795
math,2,N3,A@50,-0.00011396063928259537
math,2,N3,B@50,0.05605500191450119
math,2,N3,A@75,0.014333441853523254
math,2,N3,B@75,-0.04369637742638588
math,2,N3,A@100,-0.0018862399738281965
math,2,N3,B@100,-0.05419691279530525
math,2,N3,A@125,-0.0022899778559803963
math,2,N3,B@125,0.0014602403389289975
math,2,N3,N1_halves,0.08772800862789154
math,2,A,B,0.15198557078838348
math,2,A,A_early@30,0.740595817565918
math,2,A,A_early@2,0.18294595181941986
math,2,A,A@25,0.9186514616012573
math,2,A,B@25,0.13603626191616058
math,2,A,A@50,0.9659206867218018
math,2,A,B@50,0.3457110822200775
math,2,A,A@75,0.9852126240730286
math,2,A,B@75,0.23150108754634857
math,2,A,A@100,0.9937771558761597
math,2,A,B@100,0.18542569875717163
math,2,A,A@125,0.9966318011283875
math,2,A,B@125,0.1421266496181488
math,2,A,N1_halves,0.3208144009113312
math,2,B,A_early@30,0.2518347501754761
math,2,B,A_early@2,0.2649797797203064
math,2,B,A@25,0.22029203176498413
math,2,B,B@25,0.736605167388916
math,2,B,A@50,0.1996365338563919
math,2,B,B@50,0.7633450031280518
math,2,B,A@75,0.1823832243680954
math,2,B,B@75,0.9019701480865479
math,2,B,A@100,0.15296205878257751
math,2,B,B@100,0.9441831707954407
math,2,B,A@125,0.1419951468706131
math,2,B,B@125,0.967142641544342
math,2,B,N1_halves,-0.06155810132622719
math,2,A_early@30,A_early@2,0.47192487120628357
math,2,A_early@30,A@25,0.7905752658843994
math,2,A_early@30,B@25,0.1844787746667862
math,2,A_early@30,A@50,0.7692963480949402
math,2,A_early@30,B@50,0.3340916633605957
math,2,A_early@30,A@75,0.7580687403678894
math,2,A_early@30,B@75,0.3245861530303955
math,2,A_early@30,A@100,0.7393845915794373
math,2,A_early@30,B@100,0.2839820683002472
math,2,A_early@30,A@125,0.7384182810783386
math,2,A_early@30,B@125,0.2197810411453247
math,2,A_early@30,N1_halves,0.1847895234823227
math,2,A_early@2,A@25,0.2378702163696289
math,2,A_early@2,B@25,0.24000592529773712
math,2,A_early@2,A@50,0.22674646973609924
math,2,A_early@2,B@50,0.19873683154582977
math,2,A_early@2,A@75,0.22553440928459167
math,2,A_early@2,B@75,0.26754212379455566
math,2,A_early@2,A@100,0.18321800231933594
math,2,A_early@2,B@100,0.2471386045217514
math,2,A_early@2,A@125,0.17259010672569275
math,2,A_early@2,B@125,0.2528649866580963
math,2,A_early@2,N1_halves,-0.05143868178129196
math,2,A@25,B@25,0.20864908397197723
math,2,A@25,A@50,0.9640213847160339
math,2,A@25,B@50,0.3994262218475342
math,2,A@25,A@75,0.9343892335891724
math,2,A@25,B@75,0.30017581582069397
math,2,A@25,A@100,0.9183362126350403
math,2,A@25,B@100,0.24912436306476593
math,2,A@25,A@125,0.9164226055145264
math,2,A@25,B@125,0.20583060383796692
math,2,A@25,N1_halves,0.25693729519844055
math,2,B@25,A@50,0.1849045753479004
math,2,B@25,B@50,0.8473235368728638
math,2,B@25,A@75,0.16517387330532074
math,2,B@25,B@75,0.7590267062187195
math,2,B@25,A@100,0.13342352211475372
math,2,B@25,B@100,0.7338283061981201
math,2,B@25,A@125,0.12484704703092575
math,2,B@25,B@125,0.7585560083389282
math,2,B@25,N1_halves,-0.025728490203619003
math,2,A@50,B@50,0.37928447127342224
math,2,A@50,A@75,0.9829719066619873
math,2,A@50,B@75,0.2819916903972626
math,2,A@50,A@100,0.9689480066299438
math,2,A@50,B@100,0.23134779930114746
math,2,A@50,A@125,0.9644568562507629
math,2,A@50,B@125,0.18950694799423218
math,2,A@50,N1_halves,0.2713981568813324
math,2,B@50,A@75,0.3565545082092285
math,2,B@50,B@75,0.8465478420257568
math,2,B@50,A@100,0.3389434516429901
math,2,B@50,B@100,0.7810584306716919
math,2,B@50,A@125,0.3347441256046295
math,2,B@50,B@125,0.7930923104286194
math,2,B@50,N1_halves,0.08285976201295853
math,2,A@75,B@75,0.25693219900131226
math,2,A@75,A@100,0.9875022172927856
math,2,A@75,B@100,0.21143421530723572
math,2,A@75,A@125,0.9834650754928589
math,2,A@75,B@125,0.1687323898077011
math,2,A@75,N1_halves,0.2936634123325348
math,2,B@75,A@100,0.23684830963611603
math,2,B@75,B@100,0.9396059513092041
math,2,B@75,A@125,0.22793909907341003
math,2,B@75,B@125,0.9041743874549866
math,2,B@75,N1_halves,-0.021890556439757347
math,2,A@100,B@100,0.19155989587306976
math,2,A@100,A@125,0.9954135417938232
math,2,A@100,B@125,0.13879448175430298
math,2,A@100,N1_halves,0.3068177103996277
math,2,B@100,A@125,0.18175436556339264
math,2,B@100,B@125,0.9395560026168823
math,2,B@100,N1_halves,-0.0473565049469471
math,2,A@125,B@125,0.13002437353134155
math,2,A@125,N1_halves,0.31775960326194763
math,2,B@125,N1_halves,-0.05044402554631233
math,3,D,D_math,0.05542893335223198
math,3,D,D_math_full,0.13414745032787323
math,3,D,N3,0.07745012640953064
math,3,D,A,0.15068283677101135
math,3,D,B,-0.08064205944538116
math,3,D,A_early@30,0.11644938588142395
math,3,D,A_early@2,0.06265594810247421
math,3,D,A@25,0.08954008668661118
math,3,D,B@25,-0.10550893098115921
math,3,D,A@50,0.11675658822059631
math,3,D,B@50,-0.04900706931948662
math,3,D,A@75,0.15001365542411804
math,3,D,B@75,-0.021109197288751602
math,3,D,A@100,0.1484280526638031
math,3,D,B@100,-0.07751089334487915
math,3,D,A@125,0.15101537108421326
math,3,D,B@125,-0.0882757231593132
math,3,D,N1_halves,0.011700996197760105
math,3,D_math,D_math_full,0.830143392086029
math,3,D_math,N3,-0.1471584141254425
math,3,D_math,A,0.47689709067344666
math,3,D_math,B,0.007775898091495037
math,3,D_math,A_early@30,0.5154826045036316
math,3,D_math,A_early@2,0.13026802241802216
math,3,D_math,A@25,0.47647666931152344
math,3,D_math,B@25,0.13322341442108154
math,3,D_math,A@50,0.47130775451660156
math,3,D_math,B@50,0.16197235882282257
math,3,D_math,A@75,0.46525096893310547
math,3,D_math,B@75,0.09728749096393585
math,3,D_math,A@100,0.4734041392803192
math,3,D_math,B@100,0.06030265614390373
math,3,D_math,A@125,0.4756334125995636
math,3,D_math,B@125,-0.00699555454775691
math,3,D_math,N1_halves,0.010090797208249569
math,3,D_math_full,N3,-0.1387256383895874
math,3,D_math_full,A,0.5341503620147705
math,3,D_math_full,B,-0.05235539749264717
math,3,D_math_full,A_early@30,0.5155718922615051
math,3,D_math_full,A_early@2,0.09332378208637238
math,3,D_math_full,A@25,0.5136471390724182
math,3,D_math_full,B@25,0.10599783807992935
math,3,D_math_full,A@50,0.5163055062294006
math,3,D_math_full,B@50,0.17116791009902954
math,3,D_math_full,A@75,0.5065503120422363
math,3,D_math_full,B@75,0.06738270074129105
math,3,D_math_full,A@100,0.5235059261322021
math,3,D_math_full,B@100,-0.006252997554838657
math,3,D_math_full,A@125,0.5315324068069458
math,3,D_math_full,B@125,-0.05592123419046402
math,3,D_math_full,N1_halves,0.03724430501461029
math,3,N3,A,-0.15292154252529144
math,3,N3,B,0.042004138231277466
math,3,N3,A_early@30,-0.19157466292381287
math,3,N3,A_early@2,0.1804574728012085
math,3,N3,A@25,-0.18470226228237152
math,3,N3,B@25,0.010893127880990505
math,3,N3,A@50,-0.15587052702903748
math,3,N3,B@50,-0.015118857845664024
math,3,N3,A@75,-0.14929921925067902
math,3,N3,B@75,-0.0004300095315556973
math,3,N3,A@100,-0.15438900887966156
math,3,N3,B@100,0.0173557847738266
math,3,N3,A@125,-0.1527290642261505
math,3,N3,B@125,0.04432866722345352
math,3,N3,N1_halves,0.019568031653761864
math,3,A,B,0.00846241693943739
math,3,A,A_early@30,0.8133973479270935
math,3,A,A_early@2,0.22780317068099976
math,3,A,A@25,0.9358930587768555
math,3,A,B@25,0.10029876232147217
math,3,A,A@50,0.9713467359542847
math,3,A,B@50,0.22976979613304138
math,3,A,A@75,0.9878515005111694
math,3,A,B@75,0.1704072505235672
math,3,A,A@100,0.996464729309082
math,3,A,B@100,0.05310814827680588
math,3,A,A@125,0.9988021850585938
math,3,A,B@125,0.02462456375360489
math,3,A,N1_halves,0.15324442088603973
math,3,B,A_early@30,0.058166202157735825
math,3,B,A_early@2,0.14659416675567627
math,3,B,A@25,0.0494970828294754
math,3,B,B@25,0.7461336851119995
math,3,B,A@50,0.0354255810379982
math,3,B,B@50,0.8099752068519592
math,3,B,A@75,0.025011267513036728
math,3,B,B@75,0.9196644425392151
math,3,B,A@100,0.007658766116946936
math,3,B,B@100,0.9722740054130554
math,3,B,A@125,0.0037622684612870216
math,3,B,B@125,0.9876659512519836
math,3,B,N1_halves,-0.045748453587293625
math,3,A_early@30,A_early@2,0.4729786217212677
math,3,A_early@30,A@25,0.8599088788032532
math,3,A_early@30,B@25,0.10220867395401001
math,3,A_early@30,A@50,0.82261061668396
math,3,A_early@30,B@50,0.2300347238779068
math,3,A_early@30,A@75,0.8150217533111572
math,3,A_early@30,B@75,0.21230702102184296
math,3,A_early@30,A@100,0.8066019415855408
math,3,A_early@30,B@100,0.10974761098623276
math,3,A_early@30,A@125,0.8111717104911804
math,3,A_early@30,B@125,0.0604286789894104
math,3,A_early@30,N1_halves,0.10348771512508392
math,3,A_early@2,A@25,0.26592934131622314
math,3,A_early@2,B@25,0.10114242881536484
math,3,A_early@2,A@50,0.2369394153356552
math,3,A_early@2,B@50,0.13767217099666595
math,3,A_early@2,A@75,0.2459956705570221
math,3,A_early@2,B@75,0.17454834282398224
math,3,A_early@2,A@100,0.2271297425031662
math,3,A_early@2,B@100,0.15908804535865784
math,3,A_early@2,A@125,0.22757560014724731
math,3,A_early@2,B@125,0.13771024346351624
math,3,A_early@2,N1_halves,-0.022577745839953423
math,3,A@25,B@25,0.15621350705623627
math,3,A@25,A@50,0.972063422203064
math,3,A@25,B@50,0.26807907223701477
math,3,A@25,A@75,0.9457563161849976
math,3,A@25,B@75,0.21689997613430023
math,3,A@25,A@100,0.9355359077453613
math,3,A@25,B@100,0.09252217411994934
math,3,A@25,A@125,0.9346383213996887
math,3,A@25,B@125,0.0680515319108963
math,3,A@25,N1_halves,0.1454533040523529
math,3,B@25,A@50,0.14070568978786469
math,3,B@25,B@50,0.8954951167106628
math,3,B@25,A@75,0.11633879691362381
math,3,B@25,B@75,0.7917783260345459
math,3,B@25,A@100,0.0987304076552391
math,3,B@25,B@100,0.7427661418914795
math,3,B@25,A@125,0.09457742422819138
math,3,B@25,B@125,0.7551226615905762
math,3,B@25,N1_halves,-0.040770549327135086
math,3,A@50,B@50,0.25481224060058594
math,3,A@50,A@75,0.9851147532463074
math,3,A@50,B@75,0.19631797075271606
math,3,A@50,A@100,0.9751140475273132
math,3,A@50,B@100,0.07666130363941193
math,3,A@50,A@125,0.9713115692138672
math,3,A@50,B@125,0.05315251648426056
math,3,A@50,N1_halves,0.14262671768665314
math,3,B@50,A@75,0.2335568070411682
math,3,B@50,B@75,0.9020513296127319
math,3,B@50,A@100,0.22465184330940247
math,3,B@50,B@100,0.8246744275093079
math,3,B@50,A@125,0.22450479865074158
math,3,B@50,B@125,0.8203163743019104
math,3,B@50,N1_halves,0.010068121366202831
math,3,A@75,B@75,0.179428368806839
math,3,A@75,A@100,0.9918004870414734
math,3,A@75,B@100,0.06500907242298126
math,3,A@75,A@125,0.9878816604614258
math,3,A@75,B@125,0.0408184751868248
math,3,A@75,N1_halves,0.14782002568244934
math,3,B@75,A@100,0.16693249344825745
math,3,B@75,B@100,0.9453521966934204
math,3,B@75,A@125,0.16611404716968536
math,3,B@75,B@125,0.9208181500434875
math,3,B@75,N1_halves,-0.014335207641124725
math,3,A@100,B@100,0.05152243748307228
math,3,A@100,A@125,0.9974125027656555
math,3,A@100,B@125,0.02236158214509487
math,3,A@100,N1_halves,0.14939351379871368
math,3,B@100,A@125,0.04917170852422714
math,3,B@100,B@125,0.9682196378707886
math,3,B@100,N1_halves,-0.033077213913202286
math,3,A@125,B@125,0.018911536782979965
math,3,A@125,N1_halves,0.15107838809490204
math,3,B@125,N1_halves,-0.026868190616369247
math,4,D,D_math,-0.009908993728458881
math,4,D,D_math_full,0.07151736319065094
math,4,D,N3,0.03233468905091286
math,4,D,A,0.06750804930925369
math,4,D,B,-0.05819679796695709
math,4,D,A_early@30,0.0055006565526127815
math,4,D,A_early@2,-0.038521744310855865
math,4,D,A@25,0.01212791446596384
math,4,D,B@25,-0.08068189769983292
math,4,D,A@50,0.036946170032024384
math,4,D,B@50,-0.046215083450078964
math,4,D,A@75,0.06877920031547546
math,4,D,B@75,-0.023593604564666748
math,4,D,A@100,0.06534456461668015
math,4,D,B@100,-0.058288250118494034
math,4,D,A@125,0.06803099811077118
math,4,D,B@125,-0.0626954510807991
math,4,D,N1_halves,-0.03350212424993515
math,4,D_math,D_math_full,0.8255320191383362
math,4,D_math,N3,-0.15729032456874847
math,4,D_math,A,0.4439069330692291
math,4,D_math,B,-0.0018366421572864056
math,4,D_math,A_early@30,0.5124531388282776
math,4,D_math,A_early@2,0.19567200541496277
math,4,D_math,A@25,0.46735680103302
math,4,D_math,B@25,0.09470567852258682
math,4,D_math,A@50,0.4411979615688324
math,4,D_math,B@50,0.14680954813957214
math,4,D_math,A@75,0.4308848977088928
math,4,D_math,B@75,0.07520037889480591
math,4,D_math,A@100,0.4375631809234619
math,4,D_math,B@100,0.041339512914419174
math,4,D_math,A@125,0.4431329667568207
math,4,D_math,B@125,-0.01780380867421627
math,4,D_math,N1_halves,0.09374598413705826
math,4,D_math_full,N3,-0.10160395503044128
math,4,D_math_full,A,0.5665332674980164
math,4,D_math_full,B,-0.06145058199763298
math,4,D_math_full,A_early@30,0.5602312684059143
math,4,D_math_full,A_early@2,0.264201283454895
math,4,D_math_full,A@25,0.5611519813537598
math,4,D_math_full,B@25,0.06881815195083618
math,4,D_math_full,A@50,0.5436460375785828
math,4,D_math_full,B@50,0.16006115078926086
math,4,D_math_full,A@75,0.5323112607002258
math,4,D_math_full,B@75,0.045561712235212326
math,4,D_math_full,A@100,0.5516952872276306
math,4,D_math_full,B@100,-0.02213844284415245
math,4,D_math_full,A@125,0.5652161836624146
math,4,D_math_full,B@125,-0.08379490673542023
math,4,D_math_full,N1_halves,0.10805896669626236
math,4,N3,A,-0.03550981730222702
math,4,N3,B,-0.02853841334581375
math,4,N3,A_early@30,-0.11867828667163849
math,4,N3,A_early@2,0.07421731948852539
math,4,N3,A@25,-0.0661691352725029
math,4,N3,B@25,-0.035401761531829834
math,4,N3,A@50,-0.048727504909038544
math,4,N3,B@50,-0.018611859530210495
math,4,N3,A@75,-0.04684755578637123
math,4,N3,B@75,-0.029829008504748344
math,4,N3,A@100,-0.03879984840750694
math,4,N3,B@100,-0.04149945080280304
math,4,N3,A@125,-0.03516217693686485
math,4,N3,B@125,-0.026885082945227623
math,4,N3,N1_halves,-0.019792495295405388
math,4,A,B,-0.004168474115431309
math,4,A,A_early@30,0.7742998003959656
math,4,A,A_early@2,0.45048007369041443
math,4,A,A@25,0.9225780963897705
math,4,A,B@25,0.07296884804964066
math,4,A,A@50,0.9619447588920593
math,4,A,B@50,0.2088036686182022
math,4,A,A@75,0.9837886095046997
math,4,A,B@75,0.11533832550048828
math,4,A,A@100,0.9959672689437866
math,4,A,B@100,0.01596861146390438
math,4,A,A@125,0.9992531538009644
math,4,A,B@125,-0.031497031450271606
math,4,A,N1_halves,0.11371172219514847
math,4,B,A_early@30,0.04792536422610283
math,4,B,A_early@2,0.06555785983800888
math,4,B,A@25,0.034841254353523254
math,4,B,B@25,0.7335136532783508
math,4,B,A@50,0.026272766292095184
math,4,B,B@50,0.8100765943527222
math,4,B,A@75,0.013077574782073498
math,4,B,B@75,0.9315361976623535
math,4,B,A@100,0.0022023101337254047
math,4,B,B@100,0.9798917770385742
math,4,B,A@125,-0.006614760961383581
math,4,B,B@125,0.9934293031692505
math,4,B,N1_halves,-0.003998402506113052
math,4,A_early@30,A_early@2,0.6468020081520081
math,4,A_early@30,A@25,0.8302417993545532
math,4,A_early@30,B@25,0.06354761123657227
math,4,A_early@30,A@50,0.7820148468017578
math,4,A_early@30,B@50,0.21727639436721802
math,4,A_early@30,A@75,0.7704558968544006
math,4,A_early@30,B@75,0.16141478717327118
math,4,A_early@30,A@100,0.7648013830184937
math,4,A_early@30,B@100,0.07816997170448303
math,4,A_early@30,A@125,0.7705097794532776
math,4,A_early@30,B@125,0.01996786519885063
math,4,A_early@30,N1_halves,0.1395210474729538
math,4,A_early@2,A@25,0.5157777070999146
math,4,A_early@2,B@25,0.08790802210569382
math,4,A_early@2,A@50,0.4698999226093292
math,4,A_early@2,B@50,0.1778918355703354
math,4,A_early@2,A@75,0.4514128267765045
math,4,A_early@2,B@75,0.12608283758163452
math,4,A_early@2,A@100,0.4413022994995117
math,4,A_early@2,B@100,0.06139250844717026
math,4,A_early@2,A@125,0.44788751006126404
math,4,A_early@2,B@125,0.05008041486144066
math,4,A_early@2,N1_halves,0.026936514303088188
math,4,A@25,B@25,0.12398696690797806
math,4,A@25,A@50,0.9655975699424744
math,4,A@25,B@50,0.24977034330368042
math,4,A@25,A@75,0.9339523911476135
math,4,A@25,B@75,0.1587001383304596
math,4,A@25,A@100,0.9220560193061829
math,4,A@25,B@100,0.05087864026427269
math,4,A@25,A@125,0.9217017292976379
math,4,A@25,B@125,0.007368398830294609
math,4,A@25,N1_halves,0.09840065985918045
math,4,B@25,A@50,0.11884763836860657
math,4,B@25,B@50,0.8972311615943909
math,4,B@25,A@75,0.08797456324100494
math,4,B@25,B@75,0.793998122215271
math,4,B@25,A@100,0.0783071517944336
math,4,B@25,B@100,0.7371809482574463
math,4,B@25,A@125,0.07072428613901138
math,4,B@25,B@125,0.7393143177032471
math,4,B@25,N1_halves,-0.0404987633228302
math,4,A@50,B@50,0.23609532415866852
math,4,A@50,A@75,0.9819529056549072
math,4,A@50,B@75,0.1436973363161087
math,4,A@50,A@100,0.9681806564331055
math,4,A@50,B@100,0.042088739573955536
math,4,A@50,A@125,0.9621968269348145
math,4,A@50,B@125,0.0014826188562437892
math,4,A@50,N1_halves,0.0985049307346344
math,4,B@50,A@75,0.20874157547950745
math,4,B@50,B@75,0.9033545851707458
math,4,B@50,A@100,0.20917908847332
math,4,B@50,B@100,0.8252901434898376
math,4,B@50,A@125,0.20716188848018646
math,4,B@50,B@125,0.8057647943496704
math,4,B@50,N1_halves,0.0017813850427046418
math,4,A@75,B@75,0.12340176105499268
math,4,A@75,A@100,0.990193247795105
math,4,A@75,B@100,0.02885286882519722
math,4,A@75,A@125,0.9839136004447937
math,4,A@75,B@125,-0.011746806092560291
math,4,A@75,N1_halves,0.10964612662792206
math,4,B@75,A@100,0.1180468276143074
math,4,B@75,B@100,0.9525208473205566
math,4,B@75,A@125,0.11362263560295105
math,4,B@75,B@125,0.924816370010376
math,4,B@75,N1_halves,-0.008814433589577675
math,4,A@100,B@100,0.022370507940649986
math,4,A@100,A@125,0.9968149662017822
math,4,A@100,B@125,-0.024154242128133774
math,4,A@100,N1_halves,0.11292485147714615
math,4,B@100,A@125,0.013898473232984543
math,4,B@100,B@125,0.9776815176010132
math,4,B@100,N1_halves,0.01090053841471672
math,4,A@125,B@125,-0.033960919827222824
math,4,A@125,N1_halves,0.11290598660707474
math,4,B@125,N1_halves,-0.0008277252782136202
