set,position,x,y,cos
math,1,A_seed1@100,A_seed1@125,0.8798946142196655
math,1,A_seed1@100,N1_halves,0.09701091051101685
math,1,A@125,A_seed1@125,0.6604560613632202
math,1,A@125,N1_halves,0.026108410209417343
math,1,A_seed1@125,N1_halves,0.0444667711853981
math,2,A,A_seed1,0.7877739667892456
math,2,A,A@25,0.9186514616012573
math,2,A,A_seed1@25,0.7090500593185425
math,2,A,A@50,0.9659206867218018
math,2,A,A_seed1@50,0.7959906458854675
math,2,A,A@75,0.9852126240730286
math,2,A,A_seed1@75,0.7901400327682495
math,2,A,A@100,0.9937771558761597
math,2,A,A_seed1@100,0.804892897605896
math,2,A,A@125,0.9966318011283875
math,2,A,A_seed1@125,0.7917752861976624
math,2,A,N1_halves,0.3208144009113312
math,2,A_seed1,A@25,0.7501991987228394
math,2,A_seed1,A_seed1@25,0.8606447577476501
math,2,A_seed1,A@50,0.7680458426475525
math,2,A_seed1,A_seed1@50,0.9557725787162781
math,2,A_seed1,A@75,0.775058388710022
math,2,A_seed1,A_seed1@75,0.9813149571418762
math,2,A_seed1,A@100,0.7910510897636414
math,2,A_seed1,A_seed1@100,0.987000048160553
math,2,A_seed1,A@125,0.7919187545776367
math,2,A_seed1,A_seed1@125,0.994156002998352
math,2,A_seed1,N1_halves,0.19960331916809082
math,2,A@25,A_seed1@25,0.7519839406013489
math,2,A@25,A@50,0.9640213847160339
math,2,A@25,A_seed1@50,0.7923161387443542
math,2,A@25,A@75,0.9343892335891724
math,2,A@25,A_seed1@75,0.7616786360740662
math,2,A@25,A@100,0.9183362126350403
math,2,A@25,A_seed1@100,0.782701313495636
math,2,A@25,A@125,0.9164226055145264
math,2,A@25,A_seed1@125,0.7593954801559448
math,2,A@25,N1_halves,0.25693729519844055
math,2,A_seed1@25,A@50,0.736571192741394
math,2,A_seed1@25,A_seed1@50,0.929166316986084
math,2,A_seed1@25,A@75,0.7232463955879211
math,2,A_seed1@25,A_seed1@75,0.8878616094589233
math,2,A_seed1@25,A@100,0.7103611826896667
math,2,A_seed1@25,A_seed1@100,0.8752864599227905
math,2,A_seed1@25,A@125,0.7090578079223633
math,2,A_seed1@25,A_seed1@125,0.8694679141044617
math,2,A_seed1@25,N1_halves,0.1399025171995163
math,2,A@50,A_seed1@50,0.7946390509605408
math,2,A@50,A@75,0.9829719066619873
math,2,A@50,A_seed1@75,0.7781749963760376
math,2,A@50,A@100,0.9689480066299438
math,2,A@50,A_seed1@100,0.7928772568702698
math,2,A@50,A@125,0.9644568562507629
math,2,A@50,A_seed1@125,0.7747832536697388
math,2,A@50,N1_halves,0.2713981568813324
math,2,A_seed1@50,A@75,0.7920516133308411
math,2,A_seed1@50,A_seed1@75,0.9738016724586487
math,2,A_seed1@50,A@100,0.7977446913719177
math,2,A_seed1@50,A_seed1@100,0.9660886526107788
math,2,A_seed1@50,A@125,0.7990703582763672
math,2,A_seed1@50,A_seed1@125,0.9572895169258118
math,2,A_seed1@50,N1_halves,0.20729373395442963
math,2,A@75,A_seed1@75,0.7810735702514648
math,2,A@75,A@100,0.9875022172927856
math,2,A@75,A_seed1@100,0.796900749206543
math,2,A@75,A@125,0.9834650754928589
math,2,A@75,A_seed1@125,0.7822040915489197
math,2,A@75,N1_halves,0.2936634123325348
math,2,A_seed1@75,A@100,0.7927007079124451
math,2,A_seed1@75,A_seed1@100,0.9861032962799072
math,2,A_seed1@75,A@125,0.7933101058006287
math,2,A_seed1@75,A_seed1@125,0.9825568795204163
math,2,A_seed1@75,N1_halves,0.20900054275989532
math,2,A@100,A_seed1@100,0.8066162467002869
math,2,A@100,A@125,0.9954135417938232
math,2,A@100,A_seed1@125,0.7934618592262268
math,2,A@100,N1_halves,0.3068177103996277
math,2,A_seed1@100,A@125,0.8071685433387756
math,2,A_seed1@100,A_seed1@125,0.9890420436859131
math,2,A_seed1@100,N1_halves,0.21836434304714203
math,2,A@125,A_seed1@125,0.7942055463790894
math,2,A@125,N1_halves,0.31775960326194763
math,2,A_seed1@125,N1_halves,0.19939297437667847
math,3,A,A_seed1,0.8137674927711487
math,3,A,A@25,0.9358930587768555
math,3,A,A_seed1@25,0.7420596480369568
math,3,A,A@50,0.9713467359542847
math,3,A,A_seed1@50,0.8156465291976929
math,3,A,A@75,0.9878515005111694
math,3,A,A_seed1@75,0.8036400675773621
math,3,A,A@100,0.996464729309082
math,3,A,A_seed1@100,0.8212162852287292
math,3,A,A@125,0.9988021850585938
math,3,A,A_seed1@125,0.8185988664627075
math,3,A,N1_halves,0.15324442088603973
math,3,A_seed1,A@25,0.7856736779212952
math,3,A_seed1,A_seed1@25,0.8768337368965149
math,3,A_seed1,A@50,0.7930272817611694
math,3,A_seed1,A_seed1@50,0.9622882008552551
math,3,A_seed1,A@75,0.7970978617668152
math,3,A_seed1,A_seed1@75,0.9847303032875061
math,3,A_seed1,A@100,0.809848964214325
math,3,A_seed1,A_seed1@100,0.9925482869148254
math,3,A_seed1,A@125,0.811272382736206
math,3,A_seed1,A_seed1@125,0.9976605176925659
math,3,A_seed1,N1_halves,0.07736483216285706
math,3,A@25,A_seed1@25,0.7733288407325745
math,3,A@25,A@50,0.972063422203064
math,3,A@25,A_seed1@50,0.8157598376274109
math,3,A@25,A@75,0.9457563161849976
math,3,A@25,A_seed1@75,0.7820209264755249
math,3,A@25,A@100,0.9355359077453613
math,3,A@25,A_seed1@100,0.801220178604126
math,3,A@25,A@125,0.9346383213996887
math,3,A@25,A_seed1@125,0.7916053533554077
math,3,A@25,N1_halves,0.1454533040523529
math,3,A_seed1@25,A@50,0.7530155777931213
math,3,A_seed1@25,A_seed1@50,0.9434047341346741
math,3,A_seed1@25,A@75,0.7445465326309204
math,3,A_seed1@25,A_seed1@75,0.9006709456443787
math,3,A_seed1@25,A@100,0.7397933006286621
math,3,A_seed1@25,A_seed1@100,0.8796750903129578
math,3,A_seed1@25,A@125,0.7394402027130127
math,3,A_seed1@25,A_seed1@125,0.8803030252456665
math,3,A_seed1@25,N1_halves,0.05982719361782074
math,3,A@50,A_seed1@50,0.8120284080505371
math,3,A@50,A@75,0.9851147532463074
math,3,A@50,A_seed1@75,0.7886335849761963
math,3,A@50,A@100,0.9751140475273132
math,3,A@50,A_seed1@100,0.8061124682426453
math,3,A@50,A@125,0.9713115692138672
math,3,A@50,A_seed1@125,0.7985103726387024
math,3,A@50,N1_halves,0.14262671768665314
math,3,A_seed1@50,A@75,0.8069050908088684
math,3,A_seed1@50,A_seed1@75,0.9778292775154114
math,3,A_seed1@50,A@100,0.8123953938484192
math,3,A_seed1@50,A_seed1@100,0.9674935936927795
math,3,A_seed1@50,A@125,0.8133406043052673
math,3,A_seed1@50,A_seed1@125,0.96332186460495
math,3,A_seed1@50,N1_halves,0.08586300164461136
math,3,A@75,A_seed1@75,0.7921376824378967
math,3,A@75,A@100,0.9918004870414734
math,3,A@75,A_seed1@100,0.8085846900939941
math,3,A@75,A@125,0.9878816604614258
math,3,A@75,A_seed1@125,0.8037987947463989
math,3,A@75,N1_halves,0.14782002568244934
math,3,A_seed1@75,A@100,0.801235556602478
math,3,A_seed1@75,A_seed1@100,0.9891773462295532
math,3,A_seed1@75,A@125,0.8018953204154968
math,3,A_seed1@75,A_seed1@125,0.9856472015380859
math,3,A_seed1@75,N1_halves,0.08300389349460602
math,3,A@100,A_seed1@100,0.8178306818008423
math,3,A@100,A@125,0.9974125027656555
math,3,A@100,A_seed1@125,0.8146491050720215
math,3,A@100,N1_halves,0.14939351379871368
math,3,A_seed1@100,A@125,0.8187544345855713
math,3,A_seed1@100,A_seed1@125,0.993436336517334
math,3,A_seed1@100,N1_halves,0.09051929414272308
math,3,A@125,A_seed1@125,0.8158658742904663
math,3,A@125,N1_halves,0.15107838809490204
math,3,A_seed1@125,N1_halves,0.0780973806977272
math,4,A,A_seed1,0.7933798432350159
math,4,A,A@25,0.9225780963897705
math,4,A,A_seed1@25,0.7135999798774719
math,4,A,A@50,0.9619447588920593
math,4,A,A_seed1@50,0.7889828085899353
math,4,A,A@75,0.9837886095046997
math,4,A,A_seed1@75,0.7708420753479004
math,4,A,A@100,0.9959672689437866
math,4,A,A_seed1@100,0.7913253903388977
math,4,A,A@125,0.9992531538009644
math,4,A,A_seed1@125,0.7968788146972656
math,4,A,N1_halves,0.11371172219514847
math,4,A_seed1,A@25,0.7667003870010376
math,4,A_seed1,A_seed1@25,0.8604060411453247
math,4,A_seed1,A@50,0.7640709280967712
math,4,A_seed1,A_seed1@50,0.9537571668624878
math,4,A_seed1,A@75,0.7697089314460754
math,4,A_seed1,A_seed1@75,0.9794274568557739
math,4,A_seed1,A@100,0.787761926651001
math,4,A_seed1,A_seed1@100,0.992610514163971
math,4,A_seed1,A@125,0.7913215756416321
math,4,A_seed1,A_seed1@125,0.9985671043395996
math,4,A_seed1,N1_halves,0.1189223974943161
math,4,A@25,A_seed1@25,0.7580921053886414
math,4,A@25,A@50,0.9655975699424744
math,4,A@25,A_seed1@50,0.8004704117774963
math,4,A@25,A@75,0.9339523911476135
math,4,A@25,A_seed1@75,0.7573326230049133
math,4,A@25,A@100,0.9220560193061829
math,4,A@25,A_seed1@100,0.7758852243423462
math,4,A@25,A@125,0.9217017292976379
math,4,A@25,A_seed1@125,0.7712598443031311
math,4,A@25,N1_halves,0.09840065985918045
math,4,A_seed1@25,A@50,0.7268529534339905
math,4,A_seed1@25,A_seed1@50,0.9406946897506714
math,4,A_seed1@25,A@75,0.7134376168251038
math,4,A_seed1@25,A_seed1@75,0.8913493752479553
math,4,A_seed1@25,A@100,0.7103878855705261
math,4,A_seed1@25,A_seed1@100,0.8671122789382935
math,4,A_seed1@25,A@125,0.710364818572998
math,4,A_seed1@25,A_seed1@125,0.8639461398124695
math,4,A_seed1@25,N1_halves,0.11538098752498627
math,4,A@50,A_seed1@50,0.7834861278533936
math,4,A@50,A@75,0.9819529056549072
math,4,A@50,A_seed1@75,0.7523190975189209
math,4,A@50,A@100,0.9681806564331055
math,4,A@50,A_seed1@100,0.7702062726020813
math,4,A@50,A@125,0.9621968269348145
math,4,A@50,A_seed1@125,0.7690851092338562
math,4,A@50,N1_halves,0.0985049307346344
math,4,A_seed1@50,A@75,0.7762757539749146
math,4,A_seed1@50,A_seed1@75,0.9746114611625671
math,4,A_seed1@50,A@100,0.7843855619430542
math,4,A_seed1@50,A_seed1@100,0.9616805911064148
math,4,A_seed1@50,A@125,0.7865400314331055
math,4,A_seed1@50,A_seed1@125,0.9558147192001343
math,4,A_seed1@50,N1_halves,0.13043971359729767
math,4,A@75,A_seed1@75,0.7555675506591797
math,4,A@75,A@100,0.990193247795105
math,4,A@75,A_seed1@100,0.7731600403785706
math,4,A@75,A@125,0.9839136004447937
math,4,A@75,A_seed1@125,0.7751360535621643
math,4,A@75,N1_halves,0.10964612662792206
math,4,A_seed1@75,A@100,0.768180787563324
math,4,A_seed1@75,A_seed1@100,0.9879177212715149
math,4,A_seed1@75,A@125,0.7690486311912537
math,4,A_seed1@75,A_seed1@125,0.9812519550323486
math,4,A_seed1@75,N1_halves,0.13206671178340912
math,4,A@100,A_seed1@100,0.7869856953620911
math,4,A@100,A@125,0.9968149662017822
math,4,A@100,A_seed1@125,0.7914159297943115
math,4,A@100,N1_halves,0.11292485147714615
math,4,A_seed1@100,A@125,0.7892822027206421
math,4,A_seed1@100,A_seed1@125,0.9940007328987122
math,4,A_seed1@100,N1_halves,0.12616583704948425
math,4,A@125,A_seed1@125,0.7946716547012329
math,4,A@125,N1_halves,0.11290598660707474
math,4,A_seed1@125,N1_halves,0.11915303021669388
