arm,step,set,position,raw_norm,constancy,base_constancy,excess_constancy,base_norm,n,split_half_floor,cos_halves
A@100,100,math,2,0.49599650502204895,0.2594846487045288,0.5812134742736816,-0.32172882556915283,11.30801773071289,500,0.0724300816655159,0.989831268787384
A_seed1@100,100,math,2,0.3674337863922119,0.25309765338897705,0.5812134742736816,-0.3281158208847046,11.30801773071289,500,0.052830420434474945,0.9899213910102844
A@125,125,math,2,0.5082418918609619,0.25694113969802856,0.5812134742736816,-0.3242723345756531,11.30801773071289,500,0.07308678328990936,0.9901424646377563
A_seed1@125,125,math,2,0.37674766778945923,0.26172491908073425,0.5812134742736816,-0.3194885551929474,11.30801773071289,500,0.0531986802816391,0.9901252388954163
N1_halves,0,math,3,0.640496551990509,,0.5002747774124146,,11.696806907653809,500,,
A,150,math,3,0.49766892194747925,0.23930445313453674,0.5002747774124146,-0.2609703242778778,11.696806907653809,500,0.06304821372032166,0.9922601580619812
A_seed1,150,math,3,0.35337886214256287,0.23627495765686035,0.5002747774124146,-0.2639998197555542,11.696806907653809,500,0.04718578979372978,0.9914329051971436
A@25,25,math,3,0.31308239698410034,0.21814380586147308,0.5002747774124146,-0.28213097155094147,11.696806907653809,500,0.04339950531721115,0.9908295273780823
A_seed1@25,25,math,3,0.1939283013343811,0.21259067952632904,0.5002747774124146,-0.2876840978860855,11.696806907653809,500,0.027537334710359573,0.9905412197113037
A@50,50,math,3,0.40292924642562866,0.22521747648715973,0.5002747774124146,-0.2750573009252548,11.696806907653809,500,0.05324922502040863,0.9913946986198425
A_seed1@50,50,math,3,0.28154993057250977,0.23550841212272644,0.5002747774124146,-0.2647663652896881,11.696806907653809,500,0.03727809339761734,0.9914808869361877
A@75,75,math,3,0.4334528148174286,0.23130111396312714,0.5002747774124146,-0.2689736634492874,11.696806907653809,500,0.056325946003198624,0.9918454885482788
A_seed1@75,75,math,3,0.3077908158302307,0.22999471426010132,0.5002747774124146,-0.27028006315231323,11.696806907653809,500,0.04125213250517845,0.9912942051887512
A@100,100,math,3,0.471707284450531,0.23456305265426636,0.5002747774124146,-0.2657117247581482,11.696806907653809,500,0.06059351935982704,0.9921178221702576
A_seed1@100,100,math,3,0.339682936668396,0.22606366872787476,0.5002747774124146,-0.2742111086845398,11.696806907653809,500,0.046530187129974365,0.9909988045692444
A@125,125,math,3,0.4901700019836426,0.2350078821182251,0.5002747774124146,-0.26526689529418945,11.696806907653809,500,0.06259749084711075,0.9921274781227112
A_seed1@125,125,math,3,0.35351672768592834,0.23660916090011597,0.5002747774124146,-0.2636656165122986,11.696806907653809,500,0.04750601574778557,0.9913666248321533
N1_halves,0,math,4,0.7286148071289062,,0.44381242990493774,,11.761890411376953,500,,
A,150,math,4,0.42318740487098694,0.1924077570438385,0.44381242990493774,-0.25140467286109924,11.761890411376953,500,0.0699404701590538,0.9881031513214111
A_seed1,150,math,4,0.3198058605194092,0.20755155384540558,0.44381242990493774,-0.23626087605953217,11.761890411376953,500,0.05355001613497734,0.987154483795166
A@25,25,math,4,0.25970155000686646,0.16512902081012726,0.44381242990493774,-0.2786834090948105,11.761890411376953,500,0.04488706588745117,0.9860455393791199
A_seed1@25,25,math,4,0.1705552041530609,0.16991950571537018,0.44381242990493774,-0.27389292418956757,11.761890411376953,500,0.03128383681178093,0.9837650060653687
A@50,50,math,4,0.334707111120224,0.17892630398273468,0.44381242990493774,-0.26488612592220306,11.761890411376953,500,0.05640951916575432,0.9871101379394531
A_seed1@50,50,math,4,0.25142648816108704,0.19207656383514404,0.44381242990493774,-0.2517358660697937,11.761890411376953,500,0.04304097965359688,0.9861995577812195
A@75,75,math,4,0.3610772490501404,0.18303880095481873,0.44381242990493774,-0.260773628950119,11.761890411376953,500,0.05910441651940346,0.9877498745918274
A_seed1@75,75,math,4,0.27345529198646545,0.19437573850154877,0.44381242990493774,-0.24943669140338898,11.761890411376953,500,0.04576981067657471,0.986641526222229
A@100,100,math,4,0.39876022934913635,0.19081450998783112,0.44381242990493774,-0.25299791991710663,11.761890411376953,500,0.06584448367357254,0.9880639314651489
A_seed1@100,100,math,4,0.30211523175239563,0.19567042589187622,0.44381242990493774,-0.24814200401306152,11.761890411376953,500,0.050915319472551346,0.9867511987686157
A@125,125,math,4,0.41801151633262634,0.1913910061120987,0.44381242990493774,-0.25242142379283905,11.761890411376953,500,0.06953108310699463,0.9881469011306763
A_seed1@125,125,math,4,0.32024937868118286,0.2050998955965042,0.44381242990493774,-0.23871253430843353,11.761890411376953,500,0.053447455167770386,0.9871506094932556
